id,name,phase,indication,crossover,output_type,protocol,sap,created,last_updated,description,molecule,
441,NCT03593213,Phase 3,Schizophrenia,0,,Protocol NCT03587805v1.0.doc,Statitical Analysis PlanNCT03587805v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Long-term Extension Trial in Subjects With Atopic Dermatitis Who Participated in Previous Tralokinumab Trials - ECZTEND,42,
440,NCT03608397,Phase 3,Cervical Dystonia,0,,Protocol NCT03593213v1.0.doc,Statitical Analysis PlanNCT03593213v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Clinical Trial Evaluating the Efficacy, Safety, and Tolerability of Cariprazine in a Dose-Reduction Paradigm in the Prevention of Relapse in Patients With Schizophrenia",41,
439,NCT03596645,Phase 3,"Colitis, Ulcerative",0,,Protocol NCT03608397v1.0.doc,Statitical Analysis PlanNCT03608397v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Single Treatment of DaxibotulinumtoxinA for Injection in Adults With Isolated Cervical Dystonia (ASPEN-1),40,
438,NCT03597503,Phase 3,Attention Deficit Hyperactivity Disorder,0,,Protocol NCT03596645v1.0.doc,Statitical Analysis PlanNCT03596645v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Assess the Efficacy and Safety of Golimumab in Pediatric Participants With Moderately to Severely Active Ulcerative Colitis,39,
437,NCT03597516,Phase 3,Lactose Intolerance,0,,Protocol NCT03597503v1.0.doc,Statitical Analysis PlanNCT03597503v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Treatment of Impulsive Aggression (IA) in Adolescent With ADHD in Conjunction With Standard ADHD Treatment,38,
436,NCT03601637,Phase 3,Cystic Fibrosis,0,,Protocol NCT03597516v1.0.doc,Statitical Analysis PlanNCT03597516v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Evaluation of the Efficacy, Durability, Safety, and Tolerability of RP-G28 in Patients With Lactose Intolerance",37,
435,NCT03619005,Phase 3,Hypoactive Sexual Desire Disorder (HSDD),0,,Protocol NCT03601637v1.0.doc,Statitical Analysis PlanNCT03601637v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Safety and Pharmacokinetic Study of Lumacaftor/Ivacaftor in Subjects 1 to Less Than 2 Years of Age With Cystic Fibrosis, Homozygous for F508del",36,
434,NCT03602560,Phase 3,Primary Biliary Cholangitis,0,,Protocol NCT03619005v1.0.doc,Statitical Analysis PlanNCT03619005v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Prasterone (DHEA) for the Treatment of Hypoactive Sexual Desire Disorder (HSDD) - Second Study,35,
433,NCT03605862,Phase 3,Enterovirus|Rhinovirus,0,,Protocol NCT03602560v1.0.doc,Statitical Analysis PlanNCT03602560v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Seladelpar in Subjects With Primary Biliary Cholangitis (PBC) and an Inadequate Response to or an Intolerance to Ursodeoxycholic Acid (UDCA),34,
432,NCT03607422,Phase 3,Atopic Dermatitis,0,,Protocol NCT03605862v1.0.doc,Statitical Analysis PlanNCT03605862v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy and Safety of Nitazoxanide in the Treatment of Colds Due to Enterovirus/Rhinovirus Infection,33,
431,NCT03607838,Phase 3,Lumbar Disc Herniation,0,,Protocol NCT03607422v1.0.doc,Statitical Analysis PlanNCT03607422v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate Upadacitinib in Adolescent and Adult Subjects With Moderate to Severe Atopic Dermatitis,32,
430,NCT03608033,Phase 3,IgA Nephropathy,0,,Protocol NCT03607838v1.0.doc,Statitical Analysis PlanNCT03607838v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,SI-6603 (Condoliase) Study for Lumbar Disc Herniation,31,
429,NCT03610646,Phase 3,Diabetic Macular Edema,1,,Protocol NCT03608033v1.0.doc,Statitical Analysis PlanNCT03608033v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of the Safety and Efficacy of OMS721 in Patients With Immunoglobulin A (IgA) Nephropathy,30,
428,NCT03650361,Phase 3,Acne Vulgaris,0,,Protocol NCT03610646v1.0.doc,Statitical Analysis PlanNCT03610646v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Comparative Study to Evaluate the Efficacy and Safety of MYL-1701P and Eylea® in Subjects With Diabetic Macular Edema,29,
427,NCT03611582,Phase 3,Overweight|Obesity,0,,Protocol NCT03650361v1.0.doc,Statitical Analysis PlanNCT03650361v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Bioequivalence Study of Adapalene Gel 0.3% in Subjects With Facial Acne Vulgaris,28,
426,NCT03611751,Phase 3,Psoriasis,0,,Protocol NCT03611582v1.0.doc,Statitical Analysis PlanNCT03611582v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Research Study to Look at How Well Semaglutide is at Lowering Weight When Taken Together With an Intensive Lifestyle Program,27,
425,NCT03614156,Phase 3,"Depressive Disorder, Major",0,,Protocol NCT03611751v1.0.doc,Statitical Analysis PlanNCT03611751v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,An Investigational Study to Evaluate Experimental Medication BMS-986165 Compared to Placebo and a Currently Available Treatment in Participants With Moderate-to-Severe Plaque Psoriasis,26,
424,NCT03615482,Phase 3,Pneumococcal Infections,0,,Protocol NCT03614156v1.0.doc,Statitical Analysis PlanNCT03614156v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of Monotherapy Rapastinel in the Prevention of Relapse in Patients With Major Depressive Disorder (MDD),25,
423,NCT03615924,Phase 3,Sickle Cell Disease,0,,Protocol NCT03615482v1.0.doc,Statitical Analysis PlanNCT03615482v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Study to Evaluate the Safety, Tolerability, and Immunogenicity of V114 When Administered Concomitantly With Influenza Vaccine in Healthy Adults 50 Years of Age or Older (V114-021/PNEU-FLU)",24,
422,NCT03616899,Phase 3,Kerato Conjunctivitis Sicca,0,,Protocol NCT03615924v1.0.doc,Statitical Analysis PlanNCT03615924v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Effect of Ticagrelor vs. Placebo in the Reduction of Vaso-occlusive Crises in Pediatric Patients With Sickle Cell Disease,23,
421,NCT03616912,Phase 3,Systemic Lupus Erythematosus,0,,Protocol NCT03616899v1.0.doc,Statitical Analysis PlanNCT03616899v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Safety and Efficacy of KPI-121 in Subjects With DED,22,
420,NCT03616964,Phase 3,Systemic Lupus Erythematosus,0,,Protocol NCT03616912v1.0.doc,Statitical Analysis PlanNCT03616912v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of Baricitinib (LY3009104) in Participants With Systemic Lupus Erythematosus,21,
419,NCT03621280,Phase 3,Cushing Syndrome|Cushing Disease,0,,Protocol NCT03616964v1.0.doc,Statitical Analysis PlanNCT03616964v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of Baricitinib in Participants With Systemic Lupus Erythematosus,20,
418,NCT03619213,Phase 3,Heart Failure With Preserved Ejection Fraction,0,,Protocol NCT03621280v1.0.doc,Statitical Analysis PlanNCT03621280v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Open-label Treatment in Cushing's Syndrome,19,
417,NCT03623321,Phase 3,Neuropsychiatric Symptoms Related to Neurodegenerative Disease,0,,Protocol NCT03619213v1.0.doc,Statitical Analysis PlanNCT03619213v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Dapagliflozin Evaluation to Improve the LIVEs of Patients With PReserved Ejection Fraction Heart Failure.,18,
416,NCT03620162,Phase 3,Pneumococcal Infections,0,,Protocol NCT03623321v1.0.doc,Statitical Analysis PlanNCT03623321v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Extension Study of Pimavanserin in Adult Subjects With Neuropsychiatric Symptoms Related to Neurodegenerative Disease,17,
415,NCT03621670,Phase 3,"Infections, Meningococcal",0,,Protocol NCT03620162v1.0.doc,Statitical Analysis PlanNCT03620162v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Interchangeability of V114 and Prevnar 13™ in Healthy Infants (V114-027/PNEU-DIRECTION),16,
414,NCT03622580,Phase 3,Diabetic Macular Edema,0,,Protocol NCT03621670v1.0.doc,Statitical Analysis PlanNCT03621670v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,GlaxoSmithKline's (GSK) Safety and Immunogenicity Study of GSK Meningococcal Group B and 13-valent Pneumococcal Vaccines Administered Together With Routine Infant Vaccines in Healthy Infants,15,
413,NCT03622593,Phase 3,Diabetic Macular Edema,0,,Protocol NCT03622580v1.0.doc,Statitical Analysis PlanNCT03622580v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Efficacy and Safety of Faricimab (RO6867461) in Participants With Diabetic Macular Edema (YOSEMITE),14,
412,NCT03624127,Phase 3,Psoriasis,0,,Protocol NCT03622593v1.0.doc,Statitical Analysis PlanNCT03622593v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Evaluate the Efficacy and Safety of Faricimab (RO6867461) in Participants With Diabetic Macular Edema,13,
411,NCT03627468,Phase 3,Primary Axillary Hyperhidrosis,0,,Protocol NCT03624127v1.0.doc,Statitical Analysis PlanNCT03624127v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,An Investigational Study to Evaluate Experimental Medication BMS-986165 Compared to Placebo and a Currently Available Treatment in Participants With Moderate to Severe Plaque Psoriasis,12,
410,NCT03627091,Phase 3,Crohn's Disease,0,,Protocol NCT03627468v1.0.doc,Statitical Analysis PlanNCT03627468v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Safety Study of BBI-4000 Gel in Patients With Axillary Hyperhidrosis,11,
409,NCT03627767,Phase 3,"Dermatitis|Dermatitis, Atopic|Eczema|Skin Diseases|Skin Diseases, Genetic|Genetic Diseases, Inborn|Skin Diseases, Eczematous|Hypersensitivity|Hypersensitivity, Immediate|Immune System Diseases",0,,Protocol NCT03627091v1.0.doc,Statitical Analysis PlanNCT03627091v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy and Safety Study of SHP647 as Maintenance Treatment in Participants With Moderate to Severe Crohn's Disease (CARMEN CD 307),10,
408,NCT03630952,Phase 3,Neovascular Age-related Macular Degeneration,1,,Protocol NCT03627767v1.0.doc,Statitical Analysis PlanNCT03627767v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Investigate Efficacy and Safety of PF-04965842 in Subjects Aged 12 Years and Over With Moderate to Severe Atopic Dermatitis With the Option of Rescue Treatment in Flaring Subjects,9,
407,NCT03629184,Phase 3,Influenza,0,,Protocol NCT03630952v1.0.doc,Statitical Analysis PlanNCT03630952v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy and Safety Trial of Conbercept Intravitreal Injection for Neovascular Age-related Macular Degeneration (PANDA-2),8,
406,NCT03631732,Phase 3,HIV-1 Infection,0,,Protocol NCT03629184v1.0.doc,Statitical Analysis PlanNCT03629184v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Study to Assess the Safety, Pharmacokinetics, and Efficacy of Baloxavir Marboxil in Healthy Pediatric Participants With Influenza-Like Symptoms",7,
405,NCT03633799,Phase 3,Women at Risk for Pregnancy,0,,Protocol NCT03631732v1.0.doc,Statitical Analysis PlanNCT03631732v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Switching From a Regimen of Two Nucleos(t)Ide Reverse Transcriptase Inhibitors (NRTI) Plus a Third Agent to a Fixed Dose Combination (FDC) of Bictegravir/Emtricitabine/Tenofovir Alafenamide (B/F/TAF), in Virologically-Suppressed, HIV-1 Infected African American Participants",6,
404,NCT03635788,Phase 3,HIV Infections,0,,Protocol NCT03633799v1.0.doc,Statitical Analysis PlanNCT03633799v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Evaluation of Efficacy, Safety and Tolerability of VeraCept IUD",5,
403,NCT03635983,Phase 3,Melanoma,0,,Protocol NCT03635788v1.0.doc,Statitical Analysis PlanNCT03635788v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Evaluating Long-Acting Antiretroviral Therapy in Non-Adherent HIV-Infected Individuals,4,
402,NCT03721016,Phase 3,"Glabellar Lines, Lateral Canthal Lines",1,,Protocol NCT03635983v1.0.doc,Statitical Analysis PlanNCT03635983v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of NKTR-214 Combined With Nivolumab vs Nivolumab Alone in Participants With Previously Untreated Inoperable or Metastatic Melanoma,3,
401,NCT03642132,Phase 3,Ovarian Cancer,0,,Protocol NCT03721016v1.0.doc,Statitical Analysis PlanNCT03721016v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,MT10109L in the Treatment of Glabellar Lines With or Without Concurrent Treatment of Lateral Canthal Lines,2,
400,NCT03727100,Phase 3,Lumbosacral Radiculopathy,0,,Protocol NCT03642132v1.0.doc,Statitical Analysis PlanNCT03642132v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Avelumab and Talazoparib in Untreated Advanced Ovarian Cancer (JAVELIN OVARIAN PARP 100),1,
399,NCT03728738,Phase 3,Ischemic Stroke,0,,Protocol NCT03727100v1.0.doc,Statitical Analysis PlanNCT03727100v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Treatment of Pain Associated With Lumbosacral Radiculopathy in Adults,100,
398,NCT03652064,Phase 3,Multiple Myeloma,0,,Protocol NCT03728738v1.0.doc,Statitical Analysis PlanNCT03728738v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Zero Degree Head Positioning in Hyperacute Large Artery Ischemic Stroke,99,
397,NCT03653364,Phase 3,Influenza,0,,Protocol NCT03652064v1.0.doc,Statitical Analysis PlanNCT03652064v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Study Comparing Daratumumab, VELCADE (Bortezomib), Lenalidomide, and Dexamethasone (D-VRd) With VELCADE, Lenalidomide, and Dexamethasone (VRd) in Participants With Untreated Multiple Myeloma and for Whom Hematopoietic Stem Cell Transplant is Not Planned as Initial Therapy",98,
396,NCT03732833,Phase 3,"Lateral Canthal Lines, Glabellar Lines",0,,Protocol NCT03653364v1.0.doc,Statitical Analysis PlanNCT03653364v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Study to Assess the Safety, Pharmacokinetics, and Efficacy of Baloxavir Marboxil in Healthy Pediatric Participants From Birth to < 1 Year With Influenza-Like Symptoms",97,
395,NCT03653026,Phase 3,Ulcerative Colitis (UC),1,,Protocol NCT03732833v1.0.doc,Statitical Analysis PlanNCT03732833v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,MT10109L in the Treatment of Lateral Canthal Lines With or Without Concurrent Treatment of Glabellar Lines,96,
394,NCT03654729,Phase 3,Chemotherapy-induced Peripheral Neuropathy,0,,Protocol NCT03653026v1.0.doc,Statitical Analysis PlanNCT03653026v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study of the Efficacy and Safety of Upadacitinib (ABT-494) in Participants With Moderately to Severely Active Ulcerative Colitis,95,
393,NCT03739203,Phase 3,Major Depressive Disorder,0,,Protocol NCT03654729v1.0.doc,Statitical Analysis PlanNCT03654729v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Preventive Treatment of Oxaliplatin Induced Peripheral Neuropathy in Metastatic Colorectal Cancer (POLAR-M),94,
392,NCT03659929,Phase 3,Attention Deficit Hyperactivity Disorder,0,,Protocol NCT03739203v1.0.doc,Statitical Analysis PlanNCT03739203v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"The Object of This Study is to Evaluate the Efficacy, Safety and Tolerability of Cariprazine as an Adjunctive Treatment to Antidepressant Therapy (ADT) in Patients With Major Depressive Disorder (MDD) Who Have Had an Inadequate Response to Antidepressants Alone",93,
391,NCT03660943,Phase 3,"Osteoarthritis, Knee",0,,Protocol NCT03659929v1.0.doc,Statitical Analysis PlanNCT03659929v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Adult Attention Deficit Hyperactivity Disorder (ADHD) Study With Amphetamine Sulfate,92,
390,NCT03661320,Phase 3,Bladder Cancer|Muscle-Invasive Bladder Cancer|BMS-986205,0,,Protocol NCT03660943v1.0.doc,Statitical Analysis PlanNCT03660943v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Clinical Study to Test Efficacy and Safety of Repeat Doses of CNTX-4975-05 in Patients With Osteoarthritis Knee Pain,91,
389,NCT03664674,Phase 3,Meniere Disease,0,,Protocol NCT03661320v1.0.doc,Statitical Analysis PlanNCT03661320v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"A Study of Chemo Only Versus Chemo Plus Nivo With or Without BMS-986205, Followed by Post- Surgery Therapy With Nivo or Nivo and BMS-986205 in Patients With MIBC",90,
388,NCT03665038,Phase 3,Post Partum Depression,1,,Protocol NCT03664674v1.0.doc,Statitical Analysis PlanNCT03664674v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Phase 3 Study of OTO-104 in Subjects With Unilateral Meniere's Disease,89,
387,NCT03668600,Phase 3,"Depressive Disorder, Major",0,,Protocol NCT03665038v1.0.doc,Statitical Analysis PlanNCT03665038v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Study to Assess the Safety and Efficacy of Brexanolone in the Treatment of Adolescent Female Subjects With Postpartum Depression,88,
386,NCT03673462,Phase 3,Healthy Volunteers (Meningococcal Infection),0,,Protocol NCT03668600v1.0.doc,Statitical Analysis PlanNCT03668600v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of Adjunctive or Monotherapy Rapastinel Treatment in Patients With Major Depressive Disorder (MDD),87,
385,NCT03677934,Phase 3,Neovascular Age-Related Macular Degeneration,1,,Protocol NCT03673462v1.0.doc,Statitical Analysis PlanNCT03673462v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Safety of a Quadrivalent Meningococcal Conjugate Vaccine Administered Concomitantly With Routine Pediatric Vaccines in Healthy Infants and Toddlers,86,
384,NCT03679884,Phase 3,Insomnia Disorder,0,,Protocol NCT03677934v1.0.doc,Statitical Analysis PlanNCT03677934v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,A Phase III Study to Evaluate the Port Delivery System Implant With Ranibizumab Compared With Monthly Ranibizumab Injections in Participants With Wet Age-Related Macular Degeneration (Archway),85,
383,NCT03682068,Phase 3,Unresectable Locally Advanced Urothelial Cancer|Metastatic Urothelial Cancer,0,,Protocol NCT03679884v1.0.doc,Statitical Analysis PlanNCT03679884v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Assess the Long Term Safety and Tolerability of ACT-541468 in Adult and Elderly Subjects Suffering From Difficulties to Sleep,84,
382,NCT03682536,Phase 3,Myelodysplastic Syndromes,0,,Protocol NCT03682068v1.0.doc,Statitical Analysis PlanNCT03682068v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Study of Durvalumab Given With Chemotherapy, Durvalumab in Combination With Tremelimumab Given With Chemotherapy, or Chemotherapy in Patients With Unresectable Urothelial Cancer",83,
381,NCT03683251,Phase 3,Neovascular Age-Related Macular Degeneration,0,,Protocol NCT03682536v1.0.doc,Statitical Analysis PlanNCT03682536v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,"Efficacy and Safety Study of Luspatercept (ACE-536) Versus Epoetin Alfa for the Treatment of Anemia Due to IPSS-R Very Low, Low or Intermediate Risk Myelodysplastic Syndromes (MDS) in ESA Naïve Subjects Who Require Red Blood Cell Transfusions",82,
380,NCT03684044,Phase 3,Influenza,0,,Protocol NCT03683251v1.0.doc,Statitical Analysis PlanNCT03683251v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Extension Study for the Port Delivery System With Ranibizumab (Portal),81,
379,NCT03686215,Phase 3,Breast Cancer,0,,Protocol NCT03684044v1.0.doc,Statitical Analysis PlanNCT03684044v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study to Assess Efficacy and Safety of Baloxavir Marboxil In Combination With Standard-of-Care Neuraminidase Inhibitor In Hospitalized Participants With Severe Influenza,80,
378,NCT03690206,Phase 3,Short Bowel Syndrome,0,,Protocol NCT03686215v1.0.doc,Statitical Analysis PlanNCT03686215v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Pivotal Study of Intraoperative Detection of Residual Cancer in Breast Cancer Patients,79,
377,NCT03687372,Phase 3,Common Wart,0,,Protocol NCT03690206v1.0.doc,Statitical Analysis PlanNCT03690206v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Efficacy And Safety Evaluation of Glepaglutide in Treatment of SBS,78,
376,NCT03694522,Phase 3,Gastric Cancer,1,,Protocol NCT03687372v1.0.doc,Statitical Analysis PlanNCT03687372v1.0.doc,2019-04-06 00:26:42,2019-04-06 00:26:42,Study of A-101 Topical Solution for the Treatment of Common Warts,77,
